Vùng,Kinh độ,Vĩ độ
" Đường Phan Đình Phùng, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Hồ Chí Minh",21.0111263,105.8138256
" Đường Hồ Quý Ly, Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Trần Phú, Phường Thắng Nhì, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Cổ Nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Thái Sơn, Phường 7, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Trần Phú, Phường 5, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Lê Lợi, Phường 4, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Xã Đại Mạch, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Thống Nhất, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Hồ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường 30/4, Phường 10, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Trần Huy Liệu, Phường 7, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Bình Giã, Phường 8, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",21.0111263,105.8138256
" Đường 30/4, Phường 12, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Võ Văn Dũng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phường 4, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Tràng Thi, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Chùa Hà, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Đồng, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lý Tế Xuyên, Phường Linh Đông, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Vĩnh Thạnh, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",21.0111263,105.8138256
" Đường Tú Xương, Phường 4, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Kha Vạn Cân, Phường Linh Tây, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Thị Minh Khai, Phường Tân Lập, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",21.0111263,105.8138256
" Đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Hồ Biểu Chánh, Phường 11, Quận Phú Nhuận, Hồ Chí Minh",21.0111263,105.8138256
" Phố Lê Trọng Tấn, Phường Khương Hạ, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Trường Tộ, Phường 3, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Đê La Thành, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Diệu 2, Phường Linh Chiểu, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hào Nam, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Phố Mã Mây, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Sỹ, Phường 14, Quận Phú Nhuận, Hồ Chí Minh",21.0111263,105.8138256
" Đường Tân Thụy, Phường Phúc Đồng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Sáp Mai, Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Quang Trung, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Phan Chu Trinh, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Sáp Mai, Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Phố Đông Tác, Phường Kim Liên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Đại Mạch, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Thịnh Hào, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Vân Trì, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Á Châu, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Chu Huy Mân, Phường Phúc Đồng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Trường Chinh, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Phố Đại La, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" TPHCM Đường Quang Trung, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nam Kỳ Khởi Nghĩa, Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Phố Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Đồng Giữa, Xã Diên Điền, Huyện Diên Khánh, Khánh Hòa",21.0111263,105.8138256
" Phố Phạm Ngọc Thạch, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Thống Nhất, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",21.0111263,105.8138256
" Đường Trường Chinh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Phố Thái Hà, Phường Kim Liên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Mê Linh, Phường Phước Tiến, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Đường Bùi Quang Là, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Đình Quán, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường ĐT 768B, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Cù Chính Lan, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Hoa Thám, Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Diệu 2, Phường Linh Chiểu, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Hoàng Hoa Thám, Phường 3, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Phố Lương Ngọc Quyến, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Thịnh Hào, Phường Kim Liên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Thống Nhất, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Thổ Quan, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Kha Vạn Cân, Phường Linh Chiểu, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Xã Đàn 2, Phường Trung Phụng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Hồ Quý Ly, Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Đoàn Khuê, Phường Việt Hưng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Tư Giản, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phường Bến Nghé, Quận 1, Hồ Chí Minh",21.0111263,105.8138256
" Đường Tô Ngọc Vân, Phường Tam Phú, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Quang Trung, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường ĐT 768B, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Phố Đình Ngang, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Đông Tác, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Huỳnh Mẫn Đạt, Phường 7, Quận 5, Hồ Chí Minh",21.0111263,105.8138256
" Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Trường Chinh, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Trần Hưng Đạo, Phường 11, Quận 5, Hồ Chí Minh",21.0111263,105.8138256
" Đường Đường số 23B, Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường D1, Phường 17, Quận Bình Thạnh, Hồ Chí Minh",21.0111263,105.8138256
" Đường Trường Chinh, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Lâm Hạ, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Đường số 23B, Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",21.0111263,105.8138256
" Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường ĐT 768B, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Xã Nam Hồng, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Xã Long Sơn, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Lê Văn Lương, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường ĐT 768B, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Xã Võng La, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Lê Hồng Phong, Phường 7, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Đường số 23B, Xã Đại Mạch, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Xã Hải Bối, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Xã Kim Nỗ, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Số 8, Phường 11, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Số 9, Phường 16, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Thái Sơn, Phường 7, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Phan Huy Ích, Phường 1, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Xã Kim Chung, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Số 59, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Vân Trì, Xã Vân Nội, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Phan Chu Trinh, Phường 2, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",21.0111263,105.8138256
" Đường Trường Chinh, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",21.0111263,105.8138256
